Id,sentence,token,score
974,"Smuciturile trăsurii făcură ca ziarul pe care-l cumpăraseră cu puțin înainte de plecarea din orășel și unde scria, pe prima pagină, despre ei, să alunece și să cadă, dar niciunul, nu se aplecă să-l ia de jos.",pagină,0.1363636363636363
975,"— Nu e nimic clar, îi explică el.",explică,0.1590909090909091
976,"A fost analizată componența atmosferei, care s-a dovedit a fi lipsită de oxigen; au fost efectuate măsurători deosebit de precise privind densitatea planetei, albedoul și alte elemente astronomice.",atmosferei,0.3863636363636363
977,"Unele dintre aceste mutații există și astăzi la europenii moderni.
",mutații,0.375
978,"Când și când stropi minusculi de ploaie brumau ferestrele trăsurii.
„Stâncile Blestemate”, spuse el în șoaptă, șovăind, așa cum pronunți numele cuiva a cărui apariție ai așteptat-o îndelung.",Stâncile,0.25
979,"Bărbatul din mezolitic, care a trăit în Spania acum aproximativ 7.000 de ani, avea o combinație neobișnuită de ochi albaștri, păr negru sau castaniu și piele închisă la culoare, conform analizelor structurii sale genetice.",culoare,0.025
980,Ea orbitează în jurul Pământului la o distanță medie de 384.400 km (238.900 mile;,distanță,0.1136363636363636
981,"Probabil era intolerant la lactoză și digera mai greu alimentele bogate în amidon decât fermierii care și-au transformat dietele și stilurile de viață odată cu prima revoluție agricolă.
",dietele,0.3
982,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",Tiranei,0.5416666666666666
983,"Vântul de Nord și Soarele

Vântul de Nord și Soarele se certau, fiecare pretinzând că el era mai puternic, când a venit un călător purtând o haină grea.",călător,0.2272727272727272
984,"Datarea cu carbon a plasat rămășițele în urmă cu aproximativ 7.000 de ani, înainte ca agricultura să fi ajuns în Europa din Orientul Mijlociu.",agricultura,0.3
985,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,Simți,0.1363636363636363
986,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",observatoarele,0.4318181818181818
987,"El făcu un semn, apoi îi arătă cu mâna într-acolo, dar în direcția aceea ea nu zări nimic altceva decât o îmbulzeală de neguri.
",neguri,0.75
988,"„Un eveniment încântător: Scriitorul Besian Vorps și tânăra lui soție, Diana, au hotărât să-și petreacă luna de miere în masivul muntos din nord!",Scriitorul,0.1363636363636363
989,"Pentru Pământ, Luna a fost, în afară de Soare, cel mai influent obiect ceresc, în special datorită influenței sale gravitaționale, fiind principalul factor care determină mareele Pământului.",Luna,0.2045454545454545
990,"Diamond scrie că oamenii de pe Rapa Nui au defrișat terenul, pentru a practica agricultură și în alte scopuri;",oamenii,0.025
991,"Alții ridicau din umeri încercând să-și arate clar opoziția față de o astfel de idee, opoziție legată înainte de toate de greutățile drumului, cu atât mai mult cu cât era vorba despre o călătorie de nuntă, deci o situație mai delicată, iar în munți frigul persista și kullele legendare erau construite din piatră.
",opoziția,0.475
992,Titlul proiectului Acțiunii COST MultiplEYE este: Facilitarea colectării datelor de urmărire oculară în mai multe limbi pentru cercetarea procesării limbajului de către om și a procesării automate.,limbajului,0.175
993,"Invenția agriculturii a adus oamenii și animalele în contact mult mai strâns, iar oamenii probabil au dezvoltat sisteme imunitare mai robuste pentru a face față infecțiilor transmise de animale.",animalele,0.0555555555555555
994,"Unele dintre ele cântăresc mii de kilograme și totuși locuitorii din Rapa Nui au reușit să le deplaseze în locuri aflate la mare distanță de carieră, fără macarale sau alte utilaje grele.
",aflate,0.225
995,"Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.
",Rapa,0.875
996,"totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",insula,0.2
997,"Probabil era intolerant la lactoză și digera mai greu alimentele bogate în amidon decât fermierii care și-au transformat dietele și stilurile de viață odată cu prima revoluție agricolă.
",amidon,0.35
998,"Aprilie Spulberat - Capitolul al treilea

Nelăsând mâna soției dintr-a sa, Besian Vorps se dădu aproape de geam și încercă să se convingă că orășelul pe care-l părăsiseră cu o jumătate de oră în urmă, ultimul oraș la poalele masivului muntos din nord, dispăruse în cele din urmă din raza vederii.",dădu,0.25
999,Simți cum cele două cuvinte îi provoacă femeii o tresărire vizibilă și reacția ei îl încântă.,femeii,0.0227272727272727
1000,"Acest lucru înseamnă că Acțiunea COST MultiplEYE urmărește să încurajeze o rețea interdisciplinară de grupuri de cercetare care lucrează la colectarea datelor de urmărire oculară în timpul citirii în mai multe limbi.
",limbi,0.2045454545454545
1001,"Observațiile au fost repetate, de data aceasta cu cea mai mare precizie;",Observațiile,0.2
1002,Echipa spaniolă a comparat apoi genomul vânătorului-culegător cu cel al europenilor moderni din diferite regiuni pentru a vedea cum ar putea fi înrudiți.,înrudiți,0.4545454545454545
1003,Ea își puse iar mâna peste mâna lui și se lăsă pe spătarul canapelei.,spătarul,0.3181818181818182
1004,"Invenția agriculturii a adus oamenii și animalele în contact mult mai strâns, iar oamenii probabil au dezvoltat sisteme imunitare mai robuste pentru a face față infecțiilor transmise de animale.",agriculturii,0.25
1005,"O altă cauză, care să explice comportarea lui Solaris, n-a fost găsită și, în plus, planetofizicienii au descoperit o relație între gravific măsurat local, care se modifica în funcție de „metabolismul” oceanic.",gravific,0.875
1006,"O astfel de colectare extinsă a datelor reprezintă o provocare în ceea ce privește dezvoltarea și convenirea asupra designului experimental, complexității și tipurilor de texte care urmează să fie citite de către participanți.",citite,0.1136363636363636
1007,În plus a fost studiată suprafața în întregime și puținele platouri ce se ridicau deasupra lui.,ridicau,0.1136363636363636
1008,"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",cercetătorilor,0.375
1009,"Declarația universală a drepturilor omului - Preambul 

Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,
Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,
Considerând că este esențial ca drepturile omului să fie ocrotite de autoritatea legii pentru ca omul să nu fie silit să recurgă, ca soluție extremă, la revoltă împotriva tiraniei și asupririi,
Considerând că este esențial a se încuraja dezvoltarea relațiilor prietenești între națiuni,
Considerând că în Cartă popoarele Organizației Națiunilor Unite au proclamat din nou credința lor în drepturile fundamentale ale omului, în demnitatea și în valoarea persoanei umane, drepturi egale pentru bărbați și femei și că au hotărât să favorizeze progresul social și îmbunătățirea condițiilor de viață în cadrul unei libertăți mai mari,
Considerând că statele membre s-au angajat să promoveze în colaborare cu Organizația Națiunilor Unite respectul universal și efectiv față de drepturile omului și libertățile fundamentale, precum și respectarea lor universală și efectivă,
Considerând că o concepție comună despre aceste drepturi și libertăți este de cea mai mare importanță pentru realizarea deplină a acestui angajament,
Adunarea Generală proclamă prezenta Declarație Universală a Drepturilor Omului, ca ideal comun spre care trebuie să tindă toate popoarele și toate națiunile, pentru ca toate persoanele și toate organele societății să se străduiască, având această  Declarație permanent în minte, ca prin învățătură și educație să dezvolte respectul pentru aceste drepturi și libertăți și să asigure prin măsuri progresive, de ordin național și internațional, recunoașterea și aplicarea lor universală și efectivă, atât în sânul popoarelor statelor membre, cât și al celor din teritoriile aflate sub jurisdicția lor.",Declarație,0.4722222222222222
1010,"Invenția agriculturii a adus oamenii și animalele în contact mult mai strâns, iar oamenii probabil au dezvoltat sisteme imunitare mai robuste pentru a face față infecțiilor transmise de animale.",oamenii,0.1
1011,"Unele dintre ele cântăresc mii de kilograme și totuși locuitorii din Rapa Nui au reușit să le deplaseze în locuri aflate la mare distanță de carieră, fără macarale sau alte utilaje grele.
",utilaje,0.375
1012,"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",degradării,0.425
1013,"Ea își va prezenta munca de teren din Rapa Nui, o insulă din Oceanul Pacific, la peste 3200 km vest de Chile.
",vest,0.1
1014,"Această expediție a avut un caracter provizoriu, de recunoaștere numai, cu atât mai mult cu cât nu era prevăzută pentru descindere.",avut,0.0454545454545454
1015,"Lipsa de fonduri a întârziat cu trei ani trimiterea unei expediții adevărate pe Solaris, adică până în clipa când Shannahan, completându-și echipajul, a obținut din partea institutului trei unități de tonaj C, clasa cosmodromică.",completându,0.2272727272727272
1016,"Pe măsură ce creierul tău procesează conținutul textului, mișcările ochilor reflectă multe dintre procesele lingvistice și cognitive care au loc aproape în timp real.",mișcările,0.15
1017,Sugerez să începi cu lectura unei cărți pe nume Colaps de Jared Diamond.,cărți,0.05
1018,"Acest lucru ar putea fi folosit pentru a construi sisteme mai bune de traducere automată sau pentru a îmbunătăți extragerea automată a cuvintelor cheie din text.
",extragerea,0.425
1019,"Solaris - Capitolul al doilea: Solaristicienii

Descoperirea lui Solaris avusese loc aproape cu o sută de ani înaintea nașterii mele.",avusese,0.2045454545454545
